Word,Frequency
pārupissāmī’’ti,1
ahatasāṭakā,1
gaṇhāhi,1
jetavanavāsikopi,1
dhovanto,1
jiṇṇapilotikabhāvaṃ,1
gāmavāsicīvaravaḍḍhakena,1
vañcito’’ti,1
vañcitabhāvo,1
saṅghamajjhe,1
vañcesiyeva,1
gāmavāsikenāpi,1
padumasaraṃ,1
nātimahante,1
udakapariyante,1
idānime,1
karissantī’ti,1
kareyyātha,1
mahāsaraṃ,1
vissajjeyya’’nti,1
paṭhamakappikato,1
cintanakabako,1
khāditukāmosī’’ti,1
saddahante,1
khādissāmi’’,1
pesethā’’ti,1
jalepi,1
samattho’’ti,1
kāḷamahāmacchaṃ,1
gantukāmā,1
kāḷamahāmacchameva,1
saratīraṃ,1
saratīre,1
viṭapantare,1
vijjhanto,1
kaṇṭake,1
vissaṭṭho,1
macchampi,1
avasiṭṭho,1
kakkaṭaka,1
sabbete,1
padumasañchanne,1
mahāsare,1
vissajjitā,1
vissajjanaṃ,1
gīvamassa,1
baka,1
gahaṇaṃ,1
suggahaṇaṃ,1
varaṇarukkhābhimukho,1
bhaginiputtosi,1
dāso’ti,1
passetaṃ,1
varaṇarukkhassa,1
kaṇṭakarāsiṃ,1
pāpessāmi,1
vañcitabhāvaṃ,1
marantā,1
marissāma,1
khipissāmī’’ti,1
vivaṭena,1
assunā,1
sarasmiṃ,1
vissajjehī’’ti,1
sarameva,1
kakkaṭakaṃ,1
sarapariyante,1
paṅkapiṭṭhe,1
kattarikāya,1
kumudanāḷaṃ,1
kappento,1
kakkaṭakāmivā’’ti,1
sukhamedhatīti,1
nikati,1
vañcanā,1
vañcanapañño,1
nikatiyā,1
vañcanāya,1
accantaṃ,1
niccakāle,1
sukhasmiṃyeva,1
patiṭṭhātuṃ,1
pāpuṇātiyevāti,1
ārādhetīti,1
nikatippaññoti,1
kerāṭikabhāvaṃ,1
sikkhitapañño,1
katassa,1
vindatīti,1
kakkaṭakāmiva,1
kakkaṭakā,1
gīvacchedaṃ,1
katapāpato,1
diṭṭhadhamme,1
gāmavāsicīvaravaḍḍhakenesa,1
maññesovaṇṇayo,1
rāsīti,1
subbaco,1
vacanakkhamo,1
mahantenussāhena,1
dakkhiṇāgirijanapadaṃ,1
paṭisattu,1
kuṭumbiyakule,1
taruṇī,1
taruṇattā,1
kañcideva,1
vināseyya,1
pathavigataṃ,1
nanda,1
ācikkheyyāsi,1
pariccajasī’’ti,1
nidhesi,1
kuddālapiṭakaṃ,1
dhanamatthake,1
dāsiputta,1
paṭinivattitvā,1
ācikkhissāmī’ti,1
akkosasī’ti,1
āmajāto,1
gajjatī’’ti,1
sovaṇṇayoti,1
sovaṇṇāni,1
kāni,1
rajatamaṇikañcanapavāḷādīni,1
sabbānetāni,1
suvaṇṇānī’’ti,1
adhippetāni,1
pitusantakā,1
suvaṇṇamālā,1
etthevāti,1
dāsoti,1
āmajātoti,1
dāsī’’ti,1
dāsabyaṃ,1
upagatāya,1
āmadāsisaṅkhātāya,1
gajjatīti,1
maññāmī’’ti,1
dhanaggahaṇūpāyaṃ,1
yathānusiṭṭhaṃ,1
sāriputtassa,1
paṇḍitakuṭumbiko,1
nirayanti,1
vihārameva,1
catupaññāsakoṭidhanaṃ,1
ratanasaññameva,1
mahāupaṭṭhānāni,1
aññānipi,1
antarantarupaṭṭhānāni,1
hatthampi,1
olokeyyu’’nti,1
gatapubbo,1
sappinavanītamadhuphāṇitādīnipi,1
gandhamālāvatthādihatthoti,1
pariccajantassa,1
pariccāge,1
vohārūpajīvinopissa,1
kulasantakā,1
aciravatodakena,1
yathāpihitalañchi,1
lohacāṭiyo,1
aṇḍavakucchiyaṃ,1
pavaṭṭantā,1
bhikkhusatānaṃ,1
nibaddhameva,1
khatapokkharaṇisadisaṃ,1
sabbabhikkhūnaṃ,1
mātāpituṭṭhāne,1
asītimahātherāpi,1
gacchantiyeva,1
sesabhikkhūnaṃ,1
gacchantānañca,1
āgacchantānañca,1
sattadvārakoṭṭhakapaṭimaṇḍitaṃ,1
micchādiṭṭhikā,1
pavisante,1
vimāne,1
asītimahātheresupi,1
avasesattheresupi,1
nikkhamantesu,1
samaṇe,1
gotame,1
sāvakesu,1
sayanūpagatasseva,1
mahākammantikassa,1
nibbattadevatā’’ti,1
gotamaṃyeva,1
pūjeti,1
payojeti,1
paṭṭhapeti,1
ovadatha,1
kammantaṃ,1
sasāvako,1
bāladevate,1
vissajjeti,1
cūḷāyaṃ,1
vikkiṇissati,1
nevāhaṃ,1
tvaṃ’’nti,1
kathetuṃyeva,1
seṭṭhinopi,1
dentassa,1
akarontassa,1
āye,1
mandībhūte,1
dāliddiyappattassa,1
paribhogasāṭakasayanabhojanānipi,1
purāṇasadisāni,1
bhaviṃsu,1
dāna’’nti,1
kaṇājakaṃ,1
bilaṅgadutiya’’nti,1
demī’ti,1
saṅkocayittha,1
cittasmiñhi,1
paṇīte,1
buddhapaccekabuddhabuddhasāvakānaṃ,1
dinnadānaṃ,1
vipākamahantattā’’ti,1
cittañhi,1
sakkontassa,1
pasannamhi,1
sambuddhe,1
vi,1
va,1
anomadassisu,1
pāricariyā,1
buddhesu,1
sukkhāya,1
aloṇikāya,1
kummāsapiṇḍiyā’’ti,1
ariyapuggalānaṃ,1
velāmakāle,1
sakalajambudīpaṃ,1
unnaṅgalaṃ,1
mahānadiyo,1
ekoghapuṇṇaṃ,1
pavattayamāno,1
tisaraṇagataṃ,1
pañcasīlarakkhanakaṃ,1
nālatthaṃ,1
dakkhiṇeyyapuggalā,1
dāna’nti,1
saṅkocayitthā’’ti,1
velāmasuttaṃ,1
kathetumpi,1
idānāyaṃ,1
duggatattā,1
devatā’’ti,1
kimatthamāgatāsī’’ti,1
kathetukāmā,1
dhanavissajjanena,1
vaṇijjādikammānaṃ,1
akaraṇena,1
muñcasi,1
ajjapi,1
samaṇā,1
pavisantiyeva,1
nītaṃ,1
paccāharāpetuṃ,1
gahitameva,1
sayañca,1
gamittha,1
sāvakānañcassa,1
anolokento,1
vaṇijjañca,1
dātabbaovādo’’ti,1
tādisānaṃ,1
satenapi,1
sahassenapi,1
satasahassenapi,1
akampanīyo,1
acalā,1
vissajjitaṃ,1
anācārāya,1
dussīlāya,1
ekagehe,1
vasanakiccaṃ,1
gacchāti,1
sotāpannassa,1
ariyasāvakassa,1
nagarapariggāhakadevaputtassa,1
vutto’’ti,1
saṅghupaṭṭhānaṃ,1
gharappavesanaṃ,1
ussahāmī’’ti,1
mahārājānaṃ,1
devarājaṃ,1
vicarāmi,1
siriyā,1
jinasāsane,1
khamanūpāyaṃ,1
mahāseṭṭhissa,1
āyuttakavesaṃ,1
katipayehi,1
yakkhataruṇehi,1
parivāritā,1
lekhaniṃ,1
iṇapaṇṇaṃ,1
gahitakahāpaṇāni,1
yakkhānubhāvaṃ,1
sādhetvā,1
aciravatinadītīre,1
nidahitaṃ,1
assāmikaṃ,1
aṭṭhārasakoṭimattameva,1
pūrehi,1
catupaññāsakoṭīhi,1
tucchakoṭṭhakapūrakaṃ,1
khamāpehīti,1
andhabāladevatā,1
mahāmohamūḷhāya,1
purimesu,1
devarājassa,1
assāmikadhanassa,1
koṭiyoti,1
catupaṇṇāsa,1
tucchakoṭṭhakapūraṇena,1
gatadhanaṃ,1
sampiṇḍitaṃ,1
kilamāmi,1
aññāṇatāya,1
manasi,1
daṇḍakammañca,1
paṭijānāti,1
vinetvā,1
jānāpessati,1
dassessāmī’’ti,1
devate,1
khamāpetukāmā,1
khamāpehī’’ti,1
vibhātāya,1
pāpapuggalopi,1
bhadrapuggalopi,1
bhadrameva,1
pāpopi,1
bhadropi,1
bhadro,1
imāsañca,1
gāthānaṃ,1
cakkaṅkitesu,1
rāgarattāya,1
dosapaduṭṭhāya,1
mohamūḷhāya,1
avijjandhāya,1
ajānantiyā,1
mahāseṭṭhimpi,1
khamāpesi,1
buddhupaṭṭhānādīni,1
vārayamānāpi,1
dātabba’nti,1
vāriyamānopahaṃ,1
adāsimeva,1
guṇo’’ti,1
acalasaddho,1
visuddhadassano,1
appesakkhadevatāya,1
vārentiyā,1
avāritabhāvo,1
acchariyo,1
anuppanne,1
aparipakkañāṇe,1
kāmāvacarissarena,1
mārena,1
paccissasī’ti,1
asītihatthagambhīraṃ,1
adāsī’ti,1
vāritāpi,1
padumakaṇṇikāmajjhe,1
sukhūpakaraṇehi,1
devakumāro,1
saṃvaḍḍhiyamāno,1
soḷasavassakāleyeva,1
seṭṭhiṭṭhāne,1
nagaradvāresu,1
pātarāsavelāya,1
nānaggarase,1
manuññabhojane,1
upanīyamāne,1
sattāhaccayena,1
nirodhā,1
nāgalatādantakaṭṭhaṃ,1
anotattadahe,1
mukhadhovanaṃ,1
vijjulatāsadisaṃ,1
iddhimayamattikāpattaṃ,1
ākāsenāgantvā,1
upanītamatte,1
nipaccakāraṃ,1
parikammakārakaṃ,1
pāpimā,1
vikampamāno,1
vināsessāmi,1
asītihatthamattaṃ,1
nimmini,1
khadiraṅgārapuṇṇā,1
sajotibhūtā,1
avīcimahānirayo,1
khāyittha,1
pattāharaṇatthāya,1
mahābhayappatto,1
nivattosī’’ti,1
sajotibhūtāti,1
athaññoti,1
āgatāgatā,1
bhayappattā,1
vasavattī,1
uyyutto,1
mārasatena,1
mārasahassenapi,1
akampiyabhāvaṃ,1
mārassa,1
yathāsajjitameva,1
māro’’ti,1
nimmitā’’ti,1
kimatthāyā’’ti,1
antarāyakaraṇatthāya,1
jīvitanāsanatthāyā’’ti,1
jīvitantarāyaṃ,1
paccekabuddha,1
adhosīso,1
patamānopi,1
nivattissāmi,1
paṭiggaṇhathā’’ti,1
nānariyaṃ,1
paṭiggahā’’ti,1
paccekavarabuddha,1
sacepahaṃ,1
piṇḍapātaṃ,1
tathāpi,1
adānañca,1
asīlañca,1
ariyehi,1
akattabbattā,1
anariyehi,1
kattabbattā,1
anariya’’nti,1
anariyaṃ,1
paṭiggaha,1
paṭiggaṇhāhī’’ti,1
handāti,1
vossaggatthe,1
daḷhasamādānena,1
aṅgārakāsumatthakena,1
asītihatthagambhīrāya,1
talato,1
uparūparijātaṃ,1
satapattapupphitaṃ,1
mahāpadumaṃ,1
mahātumbamattā,1
muddhani,1
suvaṇṇacuṇṇasamokiṇṇamiva,1
paṭiggahetvā,1
valāhakapantiṃ,1
māropi,1
dānasīlasaṃvaṇṇanena,1
mahājanena,1
dassanasampanno,1
parājetvā,1
piṇḍapātadāyako,1
kulāvakañca,1
naccañca,1
sammodamacchavaṭṭakaṃ,1
sakuṇaṃ,1
bakaṃ,1
nandañca,1
khadiraṅgāranti,1
kulanāsako,1
kevaṭṭaputtako,1
alābhī,1
nibbattaṭṭhānetā,1
kulasahassavāse,1
kevaṭṭagāme,1
kevaṭṭiyā,1
paṭisandhiggahaṇadivase,1
kulasahassaṃ,1
jālahatthaṃ,1
nadiyañca,1
taḷākādīsu,1
pariyesantaṃ,1
khuddakamacchampi,1
parihāyantiyeva,1
kucchigateyeva,1
gāmo,1
daḍḍho,1
daṇḍito,1
parihāyāma,1
bhāgā,1
homā’’ti,1
kulasatāni,1
sova,1
parihāyati,1
dvidhāti,1
kāḷakaṇṇibhāvaṃ,1
paripakke,1
pacchimabhavikasattaṃ,1
upanissayo,1
kapālakaṃ,1
paṃsupisācako,1
ukkhalidhovanassa,1
chaḍḍitaṭṭhāne,1
bhattasitthaṃ,1
atikāruññappatto,1
kataragāmavāsiko,1
mettacittaṃ,1
re’’ti,1
kataragāmavāsikosi,1
mātāpitaro’’ti,1
nippaccayo,1
kilantamhā’ti,1
palātā’’ti,1
pabbajissasī’’ti,1
pabbajeyyaṃ,1
mādisaṃ,1
kapaṇaṃ,1
pabbājessasī’’ti,1
pabbājethā’’ti,1
sahattheneva,1
paripuṇṇavassaṃ,1
upasampādesi,1
losakatissatthero’’ti,1
appalābho,1
asadisadānepi,1
jīvitaghaṭanamattameva,1
yāguuḷuṅke,1
pūro’’ti,1
dānakāle,1
bhājane,1
yāgu,1
antaradhāyatītipi,1
khajjakādīsupi,1
patiṭṭhitopi,1
appalābhova,1
āyusaṅkhāresu,1
parihīnesu,1
parinibbānadivaso,1
parinibbānabhāvaṃ,1
parinibbāyissati,1
bahumanussāya,1
vandanamattampi,1
gacchāvuso,1
āsanasālāya,1
āgatameva,1
bhojesi,1
losakassa,1
laddhāhāraṃ,1
asaritvā,1
bhatta’’nti,1
bhanteti,1
saṃvegapatto,1
hotāvuso,1
losakattheraṃ,1
āsanasālāyaṃ,1
bhattassa,1
akālo’’ti,1
bhuñjā’’ti,1
lajjanto,1
ṭhassāmi,1
muñceyyaṃ,1
dhammasenāpatimhi,1
ariyiddhibalena,1
divasaṃyeva,1
anupādisesāya,1
nibbānadhātuyā,1
sarīranikkhepaṃ,1
dhātuyo,1
cetiyaṃ,1
appapuññena,1
appalābhinā,1
ariyadhammo,1
alābhibhāvañca,1
lābhantarāyaṃ,1
yuttabhāvassa,1
ariyadhammalābhī,1
gāmakāvāse,1
pakatatto,1
yuttappayutto,1
samavattavāsaṃ,1
upaṭṭhākakuṭumbikassa,1
vasanagāmaṃ,1
dhuravihārameva,1
bhikkhāhāro’’ti,1
dhuragāme,1
kuṭumbikaghare’’ti,1
gandhamālañceva,1
padīpeyyañca,1
asukasenāsane,1
sītalavelāya,1
cetiyañca,1
bodhiñca,1
dīpe,1
nevāsikattheropi,1
gaṇayissatī’’ti,1
anattamanataṃ,1
avasanākāro,1
upaṭṭhānavelāya,1
āgatena,1
apalibuddhabhāvaṃ,1
nevāsikopi,1
nakhapiṭṭhena,1
nakhena,1
kulūpakassa,1
paharantopi,1
ākoṭentopi,1
okkantoyeva,1
pasīdamāno,1
evarūpesuyeva,1
pasīdasī’’ti,1
khīṇāsavattheropi,1
sappimadhusakkharābhisaṅkhataṃ,1
gandhacuṇṇehi,1
ubbaṭṭetvā,1
harathā’’ti,1
apaṭikkhipitvāva,1
nikkaḍḍhiyamānopi,1
opilāpessāmi,1
sappi,1
chaḍḍessāmi,1
kākasannipātena,1
chaḍḍeyya’’nti,1
jhāmakkhettaṃ,1
aṅgārehi,1
udarahetu,1
manussapeto,1
vassasatasahassāni,1
paccitvā,1
pakkāvasesena,1
sesakāle,1
āhāro,1
sunakhayonito,1
duggatakule,1
nibbattito,1
paramaduggatameva,1
udakakañjikāmattampi,1
mittavindako’’ti,1
chātakadukkhaṃ,1
apaṭisaraṇo,1
duggatānaṃ,1
sikkhati,1
anovādakkhamo,1
ovadiyamānopi,1
āyopissa,1
māṇavakehi,1
bhaṇḍitvā,1
duggatitthiyā,1
susāsanaṃ,1
dussāsanaṃ,1
kuṭikāya,1
vasāpesuṃ,1
paccantagāmavāsino,1
rājadaṇḍaṃ,1
taḷākaṃ,1
anāgamanakāle,1
parihāyāmā’’ti,1
amanussapariggahaṃ,1
tatthassa,1
amanussā,1
bhariyañca,1
paṭṭanagāmaṃ,1
nāvāvissajjanadivaseyeva,1
kammakārako,1
samuddamajjhe,1
kāḷakaṇṇisalākaṃ,1
cāresuṃ,1
mittavindakasseva,1
tassekaṃ,1
veḷukalāpaṃ,1
rakkhitasīlassa,1
phalikavimāne,1
anubhavanti,1
anubhavituṃ,1
rajatavimāne,1
maṇivimāne,1
kanakavimāne,1
tāsampi,1
antaradīpake,1
tatthekā,1
ajarūpena,1
yakkhinibhāvaṃ,1
ajamaṃsaṃ,1
samuddamatthakena,1
kaṇṭakagumbamatthake,1
pavaṭṭamāno,1
pavaṭṭitvā,1
gahessāmi,1
vimānadevatānaṃ,1
khipissatī’’ti,1
manasikaritvā,1
ajikakhādako,1
nenti,1
pañcasatamāṇavakaparivuto,1
ajikacorako,1
jīvissatī’’ti,1
mittavindaka,1
vasī’’ti,1
atthakāmānaṃ,1
pāpuṇātī’’ti,1
ajiyā,1
pādamolamba,1
icchantassa,1
hitānukampinoti,1
hitena,1
anukampamānassa,1
ovajjamānoti,1
ovadiyamāno,1
sāsananti,1
anusiṭṭhaṃ,1
yathāyaṃ,1
ajikāya,1
addhāne,1
attabhāvesu,1
parinibbānadivase,1
dhammasenāpatissānubhāvena,1
lābhantarāyakaraṇaṃ,1
mahādosanti,1
appalābhibhāvañca,1
disāpāmokkhācariyo,1
lolabhikkhuṃ,1
lolabhāvo,1
kākajātake,1
lolo’’ti,1
lolosī’’ti,1
lolakāraṇā,1
pārāvatayoniyaṃ,1
puññakāmatāya,1
sukhavasanatthāya,1
thusapacchiyo,1
olambenti,1
bārāṇasiseṭṭhinopi,1
thusapacchiṃ,1
olambetvā,1
mahānasamatthakena,1
ambilānambilamacchamaṃsānaṃ,1
dhūpanavāsaṃ,1
pavisantaṃ,1
pārāvataṃ,1
gocaratthāya,1
tumhāhaṃ,1
tiṇabījādīni,1
gomayapiṇḍaṃ,1
pāṇake,1
caratha,1
atibahubhakkhena,1
kapoto,1
kākassapi,1
olambesi,1
khāditabba’’nti,1
kākā’’ti,1
bhūtapubbo,1
yāmesu,1
yāme,1
dīpavaṭṭiṃ,1
gilitakāle,1
manussaparibhogo,1
dupparibhuñjiyo,1
paññāyissasi,1
sakena,1
lobhavasaṃ,1
macchamaṃsavikatiṃ,1
usumanikkhamanatthaṃ,1
rasaparissāvanakaroṭiṃ,1
bhājanamatthake,1
sedaṃ,1
puñchamāno,1
bhattagehaṃ,1
nikkhantabhāvaṃ,1
ayaṃdāni,1
mahāmaṃsaṃ,1
cuṇṇikamaṃsa’’nti,1
cuṇṇikamaṃsena,1
khādamāno,1
nipajjissāmī’’ti,1
rasakaroṭiyaṃ,1
kirī’’ti,1
duṭṭhakāko,1
pakkamaṃsaṃ,1
allasiṅgīveraloṇajīrakādayo,1
ambilatakkena,1
āloḷetvā,1
adhimattavedanābhibhūto,1
byasanappattaṃ,1
lolakāka,1
setī’’ti,1
akatvāti,1
pārāvatassa,1
hitānusāsanavacanaṃ,1
amittānaṃ,1
anatthakārakānaṃ,1
dukkhuppādakapuggalānaṃ,1
hatthatthaṃ,1
hatthapathaṃ,1
anusocamāno,1
kākopi,1
loloyeva,1
lolyaṃ,1
sakāvāsā,1
lolabhikkhu,1
pārāvato,1
dubbacattāyeva,1
sappamukhe,1
mahāparivāro,1
tāpasasatehi,1
gaṇassa,1
āsivisapotako,1
dhammatāya,1
puttasinehaṃ,1
sayanato,1
veḷuko’’tveva,1
puttasinehena,1
paṭijagganato,1
veḷukapitā’’tveva,1
paṭijaggatī’’ti,1
āsivisena,1
jaggāhī’’ti,1
pāpuṇissasī’’ti,1
āsivisampi,1
phalāphalassa,1
sulabhabhāvaṃ,1
veḷukapitāpi,1
veḷupabbeyeva,1
dvīhatīhaccayena,1
veḷupabbaṃ,1
puttaka,1
chātakosī’’ti,1
āsiviso,1
pasāritahatthaṃ,1
āyupariyosāne,1
veḷukapitā,1
amittoti,1
bālagāmikamanusse,1
magadharaṭṭhaṃ,1
gāmako,1
andhabālamanussehiyeva,1
ussanno,1
tatthekadivasaṃ,1
makasā,1
kammacchedo,1
dhanūni,1
makasehi,1
sabbamakase,1
māressāmā’’ti,1
vijjhissāmā’’ti,1
dukkhappattā,1
patitamanusse,1
makasayuddhaṃ,1
khalitavaḍḍhakī,1
tacchati,1
tambalohathālakapiṭṭhisadise,1
vijjhi,1
vijjhati,1
vārehi,1
adhivāsehi,1
vaḍḍhakisālāya,1
mahāpharasuṃ,1
paccāmittopi,1
daṇḍabhayenapi,1
upeto,1
mativippahīno,1
vadhissa’nti,1
eḷamūgo,1
uttamaṅga’’nti,1
pavaro,1
upetoti,1
eḷamūgoti,1
lālāmukho,1
uttamaṅganti,1
bālamittato,1
paṇḍitaamittova,1
vaḍḍhakissapi,1
seyyoamittotiidaṃ,1
anāthapiṇḍikaseṭṭhino,1
vīhipaharaṇaṭṭhāne,1
sūciyāvijjhamānā,1
musalaṃ,1
māresiyevā’’ti,1
pituaccayena,1
rohiṇīyeva,1
vīhipaharaṇaṭṭhānaṃ,1
seyyo’’ti,1
bālānukampako,1
rohiṇikaṃ,1
jammiṃ,1
ñāṇī,1
vibhāvī,1
liṅgavipallāso,1
ceti,1
nāmatthe,1
anukampako,1
hontopi,1
seyyoyevāti,1
paṭisedhanatthe,1
jamminti,1
dandhaṃ,1
hantvā,1
rodati,1
ghātesi,1
ghātesiyevā’’ti,1
mātāyeva,1
dhītāyeva,1
kosalagāmake,1
uyyānadūsakaṃ,1
vicarathā’’ti,1
vicarantā,1
aṅgaṇaṭṭhānaṃ,1
sandacchāyaṃ,1
gaccho,1
ropanakāle,1
siñcanto,1
ummūlaṃ,1
siñci,1
rukkhapotakā,1
aṅgaṇaṃ,1
nakkhattabherisaddasavanakālato,1
nakkhattanissitakā,1
siñcathā’ti,1
kīḷissāmī’’ti,1
jeṭṭhakavānaraṃ,1
vānarajeṭṭhaka,1
tumhākampi,1
bahūpakāraṃ,1
pupphaphalapallavāni,1
khādatha,1
yāvāhaṃ,1
siñcituṃ,1
sakkhissathā’’ti,1
siñcissāmī’’ti,1
udakasiñcanatthāya,1
siñcanti,1
rakkhitabbaṃ,1
siñcantā,1
gambhīragatesu,1
mūlesu,1
siñcatha,1
agambhīragatesu,1
siñcathā’’ti,1
ovadatī’’ti,1
anatthe,1
anāyatane,1
kusalena,1
āyatane,1
akusalena,1
atthacariyāti,1
vuḍḍhikiriyā,1
sukhāvahāti,1
kāyikacetasikasukhasaṅkhātassa,1
āvahitunti,1
ārāmarakkhanako,1
atthacariyaṃ,1
āvahituṃ,1
hāpetiyevāti,1
vānarajeṭṭhakaṃ,1
ārāmadūsakagāmadārako,1
vāruṇidūsakaṃ,1
hiraññasuvaṇṇādīni,1
loṇasakkharā,1
aloṇikā,1
loṇamettha,1
pakkhipissāmī’’ti,1
surācāṭiyaṃ,1
nāḷimattaṃ,1
āharāpente,1
loṇena,1
yojesi’’nti,1
nāsesi,1
bālā’’ti,1
pakkantā,1
vāruṇipāyakā,1
nāsitā’’ti,1
atthidāni,1
vikkiṇāhī’’ti,1
gatamatteyeva,1
anatthakusalā,1
koṇḍaññanāmako,1
hāpesi,1
hāpetīti,1
vāruṇidūsakova,1
atthanti,1
chinno,1
nipatittha,1
anaggho,1
mahāraho,1
nakkhattayoge,1
ullokite,1
sattaratanavassaṃ,1
cetaraṭṭhaṃ,1
pesanakacorā,1
panthaghātaṃ,1
vedabbabrāhmaṇañca,1
pesanakacorā’’ti,1
dhanāharaṇatthāya,1
pesenti,1
pesanakacorā’’tveva,1
pitāputte,1
mātudhītaro,1
jeṭṭhakaniṭṭhe,1
ācariyantevāsike,1
vedabbabrāhmaṇaṃ,1
āgamissāmi,1
asahantā,1
vassāpayittha,1
vassāpessatha,1
pāpuṇissatha,1
corāpi,1
paripuṇṇacandamaṇḍalaṃ,1
anubhūtena,1
ratanavassaṃ,1
kimatthāya,1
ahatavatthāni,1
acchādetvā,1
pilandhāpetvā,1
ṭhapethā’’ti,1
akaṃsu’’,1
nakkhattayogaṃ,1
ullokesi,1
brāhmaṇopi,1
pacchatova,1
dhanatthāyā’’ti,1
saṃvaccharamatthake,1
dhanenattho,1
adhivāsetha,1
dhanavassaṃ,1
vassāpessāmī’’ti,1
duṭṭhabrāhmaṇa,1
saṃvaccharaṃ,1
adhivāsāpesī’’ti,1
aḍḍhateyyāni,1
purisasatāni,1
avasiṭṭhā,1
ghātayiṃsu,1
gāmasamīpe,1
gahanaṭṭhāne,1
taṇḍule,1
pacāpetuṃ,1
vināsamūlamevāti,1
dhanasantike,1
āgatamattameva,1
ghāteyya’’nti,1
gaṇheyya’’nti,1
niṭṭhite,1
sesake,1
ṭhitamattameva,1
vassāpitaṃ,1
sabbehi,1
mahāmaggena,1
mato’’ti,1
citakaṃ,1
aḍḍhateyyasateti,1
avasāne,1
ūnaṃ,1
santhambhituṃ,1
gahanaṭṭhānaṃ,1
paviṭṭhamaggaṃ,1
bhaṇḍikabaddhassa,1
dhanassa,1
vicinanto,1
apaviddhaṃ,1
dubbacabhāvena,1
vināsitaṃ,1
patthayamānā,1
mahāvināsameva,1
pāpuṇissantī’’ti,1
byasanamajjhagū’’ti,1
cetāti,1
cetaraṭṭhavāsino,1
vedabbanti,1
vedabbamantavasena,1
vedabbo’’ti,1
byasanamajjhagūti,1
anavasesā,1
ghātayamānā,1
adhigacchiṃsu,1
paṭilabhiṃsūti,1
parakkamaṃ,1
aññesañca,1
devatāsu,1
dadamānāsu,1
saggapathaṃ,1
pūrayamāno,1
dubbacova,1
dubbacattā,1
vedabbabrāhmaṇo,1
nakkhattaṃpatimānentanti,1
kirekaṃ,1
kuladhītaraṃ,1
apucchitvāva,1
paṭipucchati,1
sikkhāpessāmi,1
karittha,1
maṅgalakiriyaṃ,1
vayakammaṃ,1
yathākateneva,1
maṅgalena,1
pāpamanussā,1
avaññāya,1
paṭigacchatha,1
yathāgatamaggeneva,1
tenapi,1
maṅgalantarāyassa,1
katabhāvo,1
maṅgalantarāyo,1
janapadavāsīnaṃ,1
maṅgalakiriyā,1
pucchantī’’ti,1
pāpuṇissathā’’ti,1
ṭhapetvāpi,1
chinnahirikā,1
gaṇhittha,1
adamhā’’ti,1
sobhana’nti,1
nāgatā,1
dinnā,1
dinnadārikaṃ,1
ānessāmā’’ti,1
nagaravāsīnaṃ,1
nakkhattassa,1
asobhanabhāvena,1
nāgatā’’ti,1
kathentānaṃ,1
nakkhattena,1
dārikāya,1
laddhabhāvova,1
patimānentaṃ,1
upaccagā,1
tārakā’’ti,1
patimānentanti,1
olokentaṃ,1
āgamayamānaṃ,1
upaccagāti,1
dārikāpaṭilābhasaṅkhāto,1
nakkhattanti,1
pariyesanto,1
paṭiladdho,1
atthova,1
tārakāti,1
sādhessantīti,1
alabhitvāva,1
ājīvakova,1
tānipi,1
kulāniyeva,1
dummedhānanti,1
lokatthacariyaṃ,1
mahākaṇhajātake,1
nikkhantassa,1
brahmadattakumāro’’ti,1
soḷasavassuddesiko,1
aṭṭhārasannaṃ,1
vijjaṭṭhānānaṃ,1
namassanti,1
ajeḷakakukkuṭabhūkarādayo,1
pupphagandhehi,1
maṃsalohitehi,1
adhammasmiṃyeva,1
niviṭṭho,1
vaṭarukkhe,1
sannipatitaṃ,1
nibbattadevatāya,1
puttadhītuyasadhanādīsu,1
patthentaṃ,1
namassitvā,1
antarantare,1
agatiyo,1
akopento,1
manoratho,1
patiṭṭhitomhi,1
cintayiṃ,1
vaṭarukkhaṃ,1
gandhādīhi,1
paggahetvā,1
diṭṭhapubbo’’ti,1
tadāhaṃ,1
idānissā,1
papañcaṃ,1
sajjethā’’ti,1
gaṇhāma,1
āyācamāno,1
dussīlakammāni,1
akusalakammapathe,1
antavaṭṭimaṃsalohitādīhi,1
āyāciṃ,1
uparājakāleyeva,1
āyāci,1
dasavidhaṃ,1
akusalakammapathaṃ,1
vattamānānaṃ,1
hadayamaṃsādīni,1
jānantū’’ti,1
yedāni,1
dussīlakamme,1
yajitvā,1
upayācito,1
jano’’ti,1
sahassenāti,1
akusalakammapathesu,1
vattanabhāvena,1
duṭṭhā,1
medhā,1
dummedhā,1
nippaññānaṃ,1
bālapuggalānaṃ,1
gaṇitvā,1
gahitena,1
upayācitoti,1
yajissāmī’’ti,1
yajissāmīti,1
āyācanena,1
karissāmīti,1
dvādasayojanike,1
ekapurisopi,1
ekapuggalopi,1
dussīlakammesu,1
ekapuggalampi,1
akilamento,1
rakkhāpetvā,1
tadāparisā,1
losakatissakapota,1
veḷukaṃ,1
makasampi,1
ārāmadūsaṃ,1
vāruṇīdūsavedabbaṃ,1
paṇṇāsako,1
āsīsethevapurisoti,1
ossaji,1
rajjā,1
parihāyitvāpi,1
ṭhatvāva,1
naṭṭhampi,1
uppādayiṃsū’’ti,1
sīlavakumāro’’ti,1
soḷasavassuddesikova,1
mahāsīlavarājā,1
kapaṇaddhikānaṃ,1
